Date,Message
2026-02-08T22:15:00.000-05:00,"2026-2-8 22:15,5040.2,5046.8,5030.9,5045.1,5033.21,5019.23,4993.99,6.58,0.299,1,0,-7"
2026-02-08T22:30:00.000-05:00,"2026-2-8 22:30,5044.5,5051.8,5038.3,5044.9,5037.82,5021.21,4995.98,4.61,0.216,1,0,3"
2026-02-08T22:30:00.000-05:00,"SIG,2026-2-8 22:30,EXIT,5044.9,3,0.243,0"
2026-02-08T22:45:00.000-05:00,"2026-2-8 22:45,5044.8,5049.1,5032.3,5037.1,5037.96,5022.43,4997.6,0.14,0.007,0,1,0"
2026-02-08T23:00:00.000-05:00,"2026-2-8 23:00,5036.5,5044.5,5032.7,5032.8,5036.26,5023.23,4998.98,-1.7,0.083,-1,0,0"
2026-02-08T23:15:00.000-05:00,"2026-2-8 23:15,5033.5,5045.6,5029.2,5037.9,5036.97,5024.36,5000.5,0.71,0.035,1,0,0"
2026-02-08T23:30:00.000-05:00,"2026-2-8 23:30,5038.1,5044.6,5036,5040.5,5038.44,5025.6,5002.07,1.47,0.076,1,0,3"
2026-02-08T23:30:00.000-05:00,"SIG,2026-2-8 23:30,LONG,5040.5,3,0.504,1"
2026-02-08T23:45:00.000-05:00,"2026-2-8 23:45,5040.5,5041.4,5028.7,5032.5,5036.27,5026.13,5003.27,-2.17,0.115,-1,0,3"
2026-02-09T00:00:00.000-05:00,"2026-2-9 0:00,5034,5041.5,5032.4,5036.7,5036.32,5026.94,5004.58,0.05,0.003,1,0,3"
2026-02-09T00:15:00.000-05:00,"2026-2-9 0:15,5037.3,5053,5037.3,5050.8,5041.89,5028.78,5006.39,5.56,0.309,1,0,3"
2026-02-09T00:30:00.000-05:00,"2026-2-9 0:30,5051.1,5063.1,5046.9,5055.1,5047.5,5030.8,5008.3,5.62,0.314,1,0,5"
2026-02-09T00:45:00.000-05:00,"2026-2-9 0:45,5054.9,5059.6,5044.2,5058,5052.54,5032.89,5010.25,5.04,0.285,1,0,5"
2026-02-09T01:00:00.000-05:00,"2026-2-9 1:00,5058.6,5067.6,5052.9,5055.8,5055.11,5034.66,5012.03,2.57,0.147,1,0,3"
2026-02-09T01:15:00.000-05:00,"2026-2-9 1:15,5055.3,5059,5035.1,5047.5,5053.47,5035.64,5013.43,-1.64,0.091,-1,0,5"
2026-02-09T01:30:00.000-05:00,"2026-2-9 1:30,5045.6,5058,5042.6,5057,5055.85,5037.29,5015.13,2.38,0.134,1,0,3"
2026-02-09T01:45:00.000-05:00,"2026-2-9 1:45,5057.3,5062,5048.3,5052.4,5055.57,5038.45,5016.6,-0.28,0.016,-1,0,7"
2026-02-09T02:00:00.000-05:00,"2026-2-9 2:00,5052.5,5052.5,5029.8,5033.5,5047.75,5038.07,5017.26,-7.82,0.438,-1,0,7"
2026-02-09T02:15:00.000-05:00,"2026-2-9 2:15,5035.3,5036.6,5015.2,5030,5040.68,5037.45,5017.76,-7.07,0.391,-1,0,7"
2026-02-09T02:30:00.000-05:00,"2026-2-9 2:30,5029,5036.5,5028.4,5033.7,5037.09,5037.16,5018.38,-3.59,0.207,-1,0,-3"
2026-02-09T02:30:00.000-05:00,"SIG,2026-2-9 2:30,SHORT,5033.7,-3,0.408,-1"
2026-02-09T02:45:00.000-05:00,"2026-2-9 2:45,5033.4,5033.4,5021.8,5027.2,5032.03,5036.39,5018.73,-5.05,0.297,-1,0,-3"
2026-02-09T03:00:00.000-05:00,"2026-2-9 3:00,5026.8,5042.1,5023.9,5040.7,5033.87,5036.73,5019.59,1.84,0.107,1,0,-3"
